vivienda_id,precio_alquiler,area_m2,presupuesto_usuario,modo_transporte,distancia_km_simulada,tiempo_viaje_min,source_ruta,afinidad_score
341,2550.0,40.0,3000,Auto,15.26,22,osrm,51
342,2890.0,60.0,3000,Auto,1235.54,1084,osrm,12
343,3500.0,84.0,3000,Auto,1235.54,1084,osrm,0
344,2420.0,60.0,3000,Auto,1235.54,1084,osrm,28
345,3700.0,80.0,3000,Auto,8.7,13,osrm,53
346,5175.0,120.0,3000,Auto,1235.54,1084,osrm,2
347,1700.0,60.0,3000,Auto,10.21,15,osrm,79
348,1700.0,60.0,3000,Auto,10.06,15,osrm,93
349,8000.0,305.0,3000,Auto,1235.54,1084,osrm,0
350,3500.0,74.0,3000,Auto,15.03,21,osrm,16
351,2300.0,70.0,3000,Auto,15.31,22,osrm,57
353,2300.0,60.0,3000,Auto,15.05,20,osrm,52
354,2500.0,78.0,3000,Auto,1235.54,1084,osrm,34
355,5190.0,140.0,3000,Auto,15.19,19,osrm,6
356,2933.0,110.0,3000,Auto,1235.54,1084,osrm,42
357,3400.0,90.0,3000,Auto,15.07,21,osrm,23
358,2500.0,49.0,3000,Auto,9.51,15,osrm,75
359,2750.0,61.0,3000,Auto,13.38,20,osrm,47
360,5160.0,102.0,3000,Auto,1235.54,1084,osrm,0
361,2900.0,52.0,3000,Auto,1235.54,1084,osrm,18
362,2250.0,65.0,3000,Auto,1235.54,1084,osrm,42
364,2900.0,60.0,3000,Auto,1235.54,1084,osrm,23
365,3100.0,65.0,3000,Auto,8.3,14,osrm,65
366,2400.0,55.0,3000,Auto,9.3,14,osrm,93
367,3800.0,64.0,3000,Auto,15.24,19,osrm,11
368,4140.0,86.0,3000,Auto,1235.54,1084,osrm,0
369,2800.0,61.0,3000,Auto,14.89,20,osrm,47
370,3500.0,81.0,3000,Auto,1235.54,1084,osrm,0
371,2000.0,78.0,3000,Auto,13.43,20,osrm,53
372,4020.0,103.0,3000,Auto,1235.54,1084,osrm,0
373,6120.0,135.0,3000,Auto,1235.54,1084,osrm,0
375,3315.0,70.0,3000,Auto,14.16,22,osrm,6
376,2200.0,48.0,3000,Auto,17.17,22,osrm,36
377,2600.0,60.0,3000,Auto,15.05,20,osrm,36
378,3600.0,87.0,3000,Auto,1235.54,1084,osrm,0
379,2700.0,70.0,3000,Auto,1235.54,1084,osrm,28
380,7550.0,200.0,3000,Auto,1235.54,1084,osrm,2
381,3500.0,138.0,3000,Auto,1235.54,1084,osrm,0
382,8395.0,200.0,3000,Auto,1235.54,1084,osrm,0
383,2970.0,73.0,3000,Auto,9.25,14,osrm,87
384,3000.0,92.0,3000,Auto,13.24,20,osrm,48
385,2620.0,80.0,3000,Auto,15.2,22,osrm,66
387,2250.0,42.0,3000,Auto,15.73,21,osrm,50
388,2898.0,70.0,3000,Auto,6.32,11,osrm,96
389,9000.0,130.0,3000,Auto,1235.54,1084,osrm,4
390,2300.0,93.0,3000,Auto,8.85,14,osrm,100
391,2500.0,79.0,3000,Auto,9.09,15,osrm,91
392,9436.0,233.0,3000,Auto,15.46,22,osrm,6
394,2400.0,52.0,3000,Auto,1235.54,1084,osrm,32
397,2900.0,55.0,3000,Auto,1235.54,1084,osrm,22
398,4020.0,131.0,3000,Auto,15.21,20,osrm,17
400,3000.0,75.0,3000,Auto,1235.54,1084,osrm,28
401,2900.0,80.0,3000,Auto,1235.54,1084,osrm,41
402,6800.0,182.0,3000,Auto,1235.54,1084,osrm,0
403,8027.0,207.0,3000,Auto,15.13,20,osrm,19
405,4500.0,2500.0,3000,Auto,19.47,30,osrm,11
406,3050.0,52.0,3000,Auto,1235.54,1084,osrm,0
407,2600.0,48.0,3000,Auto,1235.54,1084,osrm,17
408,3385.0,65.0,3000,Auto,1235.54,1084,osrm,0
409,2995.0,75.0,3000,Auto,1235.54,1084,osrm,39
410,7875.0,160.0,3000,Auto,10.24,17,osrm,11
411,2600.0,90.0,3000,Auto,13.54,20,osrm,67
412,3780.0,60.0,3000,Auto,10.17,15,osrm,37
414,1790.0,74.0,3000,Auto,8.96,14,osrm,98
415,5075.0,154.0,3000,Auto,10.67,16,osrm,18
416,6120.0,100.0,3000,Auto,10.67,16,osrm,16
417,2950.0,85.0,3000,Auto,12.54,19,osrm,64
418,3200.0,121.0,3000,Auto,10.36,16,osrm,11
419,7200.0,388.0,3000,Auto,10.59,16,osrm,14
420,3360.0,50.0,3000,Auto,10.85,16,osrm,0
421,3500.0,160.0,3000,Auto,1235.54,1084,osrm,0
422,3400.0,80.0,3000,Auto,11.84,17,osrm,18
423,2700.0,63.0,3000,Auto,12.64,18,osrm,65
424,1700.0,70.0,3000,Auto,18.25,23,osrm,70
425,3500.0,97.0,3000,Auto,10.49,16,osrm,10
426,3450.0,144.0,3000,Auto,22.01,28,osrm,15
427,1850.0,41.0,3000,Auto,10.62,16,osrm,48
428,4231.0,62.0,3000,Auto,10.59,16,osrm,23
429,2600.0,45.0,3000,Auto,10.37,16,osrm,34
430,2950.0,140.0,3000,Auto,15.5,23,osrm,62
431,2500.0,89.0,3000,Auto,15.41,23,osrm,62
432,2600.0,118.0,3000,Auto,8.96,15,osrm,89
433,2500.0,102.0,3000,Auto,9.52,15,osrm,100
434,5250.0,63.0,3000,Auto,10.82,16,osrm,20
435,2200.0,46.0,3000,Auto,10.82,16,osrm,52
436,3000.0,84.0,3000,Auto,12.03,17,osrm,48
437,3750.0,100.0,3000,Auto,7.05,11,osrm,51
438,3350.0,135.0,3000,Auto,14.83,22,osrm,23
439,7980.0,151.0,3000,Auto,9.93,14,osrm,46
440,3150.0,93.0,3000,Auto,13.08,20,osrm,13
442,2500.0,110.0,3000,Auto,14.73,22,osrm,55
443,2933.0,63.0,3000,Auto,10.56,16,osrm,62
444,1600.0,68.0,3000,Auto,3.13,7,osrm,100
445,2100.0,65.0,3000,Auto,13.26,19,osrm,67
446,2700.0,45.0,3000,Auto,9.72,14,osrm,78
447,2750.0,80.0,3000,Auto,22.26,29,osrm,57
448,2700.0,43.0,3000,Auto,10.72,16,osrm,47
449,2850.0,58.0,3000,Auto,12.98,19,osrm,35
450,2850.0,58.0,3000,Auto,8.87,14,osrm,86
451,8675.0,440.0,3000,Auto,9.13,15,osrm,52
452,4200.0,147.0,3000,Auto,6.67,11,osrm,57
453,2500.0,47.0,3000,Auto,10.04,15,osrm,88
454,2058.0,45.0,3000,Auto,17.7,21,osrm,51
456,1000.0,40.0,3000,Auto,15.66,23,osrm,52
457,2700.0,63.0,3000,Auto,8.57,13,osrm,99
458,5200.0,120.0,3000,Auto,12.55,18,osrm,8
459,2250.0,40.0,3000,Auto,12.65,18,osrm,45
460,1600.0,78.0,3000,Auto,9.39,15,osrm,100
461,2600.0,104.0,3000,Auto,10.18,17,osrm,50
462,4032.0,60.0,3000,Auto,10.65,16,osrm,7
463,2500.0,59.0,3000,Auto,12.45,18,osrm,42
464,3700.0,62.0,3000,Auto,10.85,16,osrm,7
465,3987.0,66.0,3000,Auto,9.95,15,osrm,53
466,1500.0,60.0,3000,Auto,15.49,23,osrm,49
467,1800.0,61.0,3000,Auto,15.53,23,osrm,57
468,3100.0,80.0,3000,Auto,12.75,18,osrm,11
469,3300.0,66.0,3000,Auto,12.89,19,osrm,6
470,2600.0,80.0,3000,Auto,8.9,15,osrm,100
471,2300.0,77.0,3000,Auto,14.32,22,osrm,54
473,2100.0,56.0,3000,Auto,10.52,16,osrm,38
474,3000.0,100.0,3000,Auto,14.22,22,osrm,51
475,2700.0,70.0,3000,Auto,9.77,16,osrm,66
476,2400.0,42.0,3000,Auto,12.94,20,osrm,39
477,2700.0,49.0,3000,Auto,10.16,15,osrm,84
478,8050.0,216.0,3000,Auto,10.24,15,osrm,47
479,1900.0,43.0,3000,Auto,9.51,15,osrm,81
480,4200.0,147.0,3000,Auto,6.29,11,osrm,65
481,1900.0,43.0,3000,Auto,8.7,13,osrm,78
482,4200.0,147.0,3000,Auto,7.15,16,osrm,11
483,4000.0,45.0,3000,Auto,10.16,15,osrm,31
487,2000.0,47.0,3000,Auto,14.7,22,osrm,54
488,1850.0,44.0,3000,Auto,14.17,21,osrm,43
489,9254.0,170.0,3000,Auto,10.84,16,osrm,6
490,3000.0,69.0,3000,Auto,16.12,24,osrm,62
491,3500.0,73.0,3000,Auto,10.12,15,osrm,57
492,1900.0,45.0,3000,Auto,15.09,23,osrm,56
493,2100.0,57.0,3000,Auto,13.91,21,osrm,52
494,2300.0,45.0,3000,Auto,10.61,16,osrm,38
495,7590.0,217.0,3000,Auto,1235.54,1084,osrm,0
497,3150.0,84.0,3000,Auto,1235.54,1084,osrm,5
498,6400.0,177.0,3000,Auto,10.32,16,osrm,17
499,3000.0,108.0,3000,Auto,9.48,16,osrm,46
504,4100.0,142.0,3000,Auto,9.22,15,osrm,49
506,2400.0,50.0,3000,Auto,10.31,15,osrm,84
507,1700.0,40.0,3000,Auto,14.25,22,osrm,45
508,1600.0,50.0,3000,Auto,7.02,11,osrm,95
509,3700.0,120.0,3000,Auto,10.44,16,osrm,19
3,2750.0,60.0,1400,Auto,2.15,5,osrm,36
4,9000.0,1200.0,1400,Auto,12.53,18,osrm,6
5,4590.0,140.0,1400,Auto,10.33,16,osrm,1
6,2500.0,70.0,1400,Auto,4.82,10,osrm,39
7,1200.0,73.0,1400,Auto,12.75,19,osrm,36
8,3365.0,108.0,1400,Auto,14.48,22,osrm,0
9,1450.0,73.0,1400,Auto,4.77,10,osrm,38
10,3048.0,68.0,1400,Auto,1237.06,1086,osrm,0
11,3600.0,93.0,1400,Auto,1237.06,1086,osrm,0
12,5760.0,110.0,1400,Auto,1237.06,1086,osrm,0
13,2140.0,60.0,1400,Auto,9.83,14,osrm,39
14,2950.0,95.0,1400,Auto,1237.06,1086,osrm,0
15,2700.0,40.0,1400,Auto,1237.06,1086,osrm,0
16,2600.0,40.0,1400,Auto,10.45,13,osrm,41
17,2450.0,56.0,1400,Auto,0.91,3,osrm,36
18,4500.0,140.0,1400,Auto,1237.06,1086,osrm,0
20,8500.0,325.0,1400,Auto,6.89,10,osrm,36
22,3800.0,80.0,1400,Auto,6.13,9,osrm,42
23,2900.0,74.0,1400,Auto,1237.06,1086,osrm,0
24,3500.0,220.0,1400,Auto,27.9,37,osrm,0
25,2600.0,42.0,1400,Auto,10.64,13,osrm,34
26,3205.0,72.0,1400,Auto,1237.06,1086,osrm,0
27,4400.0,100.0,1400,Auto,1237.06,1086,osrm,0
28,2710.0,70.0,1400,Auto,10.1,14,osrm,49
29,2100.0,70.0,1400,Auto,13.29,19,osrm,3
30,8500.0,251.0,1400,Auto,12.68,17,osrm,0
31,6210.0,290.0,1400,Auto,14.89,21,osrm,1
32,2200.0,55.0,1400,Auto,1237.06,1086,osrm,0
33,2527.0,81.0,1400,Auto,1237.06,1086,osrm,0
34,5100.0,121.0,1400,Auto,1237.06,1086,osrm,0
35,3060.0,80.0,1400,Auto,1237.06,1086,osrm,0
36,4100.0,84.0,1400,Auto,1237.06,1086,osrm,0
37,3300.0,98.0,1400,Auto,1237.06,1086,osrm,0
38,2700.0,69.0,1400,Auto,5.99,10,osrm,48
39,2700.0,85.0,1400,Auto,6.42,11,osrm,39
40,2584.0,52.0,1400,Auto,10.32,15,osrm,40
41,8930.0,130.0,1400,Auto,1237.06,1086,osrm,0
42,3709.0,107.0,1400,Auto,1237.06,1086,osrm,0
44,3777.0,62.0,1400,Auto,4.08,8,osrm,49
46,2600.0,52.0,1400,Auto,5.71,9,osrm,33
47,4400.0,84.0,1400,Auto,1237.06,1086,osrm,0
48,6900.0,130.0,1400,Auto,1237.06,1086,osrm,0
49,2333.0,55.0,1400,Auto,10.93,14,osrm,35
50,4500.0,74.0,1400,Auto,1237.06,1086,osrm,0
51,5500.0,160.0,1400,Auto,1237.06,1086,osrm,0
52,1600.0,84.0,1400,Auto,13.5,20,osrm,8
53,3500.0,92.0,1400,Auto,1237.06,1086,osrm,0
54,4836.0,94.0,1400,Auto,10.15,13,osrm,32
56,3380.0,69.0,1400,Auto,1237.06,1086,osrm,0
58,8700.0,333.0,1400,Auto,1237.06,1086,osrm,0
59,3700.0,118.0,1400,Auto,1237.06,1086,osrm,0
60,3280.0,78.0,1400,Auto,1237.06,1086,osrm,0
61,2760.0,58.0,1400,Auto,1237.06,1086,osrm,0
62,4400.0,190.0,1400,Auto,1237.06,1086,osrm,0
63,4300.0,93.0,1400,Auto,1237.06,1086,osrm,0
64,3000.0,78.0,1400,Auto,1237.06,1086,osrm,0
65,2700.0,75.0,1400,Auto,1.98,5,osrm,30
66,4617.0,146.0,1400,Auto,9.86,13,osrm,35
67,3000.0,79.0,1400,Auto,4.54,9,osrm,46
68,2300.0,59.0,1400,Auto,1.31,3,osrm,35
69,2243.0,75.0,1400,Auto,1237.06,1086,osrm,0
70,3990.0,68.0,1400,Auto,1237.06,1086,osrm,0
71,3800.0,69.0,1400,Auto,1237.06,1086,osrm,0
72,2200.0,69.0,1400,Auto,0.9,3,osrm,36
73,3200.0,84.0,1400,Auto,1237.06,1086,osrm,0
75,3350.0,70.0,1400,Auto,1237.06,1086,osrm,0
77,5175.0,135.0,1400,Auto,1237.06,1086,osrm,0
78,5040.0,180.0,1400,Auto,1237.06,1086,osrm,0
79,2510.0,45.0,1400,Auto,10.83,15,osrm,47
80,9400.0,203.0,1400,Auto,1237.06,1086,osrm,0
81,3190.0,63.0,1400,Auto,1237.06,1086,osrm,0
82,3480.0,64.0,1400,Auto,1237.06,1086,osrm,0
83,2780.0,53.0,1400,Auto,1237.06,1086,osrm,0
84,2700.0,43.0,1400,Auto,10.39,14,osrm,46
85,3855.0,76.0,1400,Auto,1237.06,1086,osrm,0
87,6210.0,180.0,1400,Auto,1237.06,1086,osrm,0
88,2800.0,80.0,1400,Auto,1237.06,1086,osrm,0
89,4685.0,100.0,1400,Auto,1237.06,1086,osrm,0
90,2600.0,55.0,1400,Auto,1.22,3,osrm,31
91,6170.0,168.0,1400,Auto,1237.06,1086,osrm,0
92,4140.0,106.0,1400,Auto,1237.06,1086,osrm,0
93,3100.0,85.0,1400,Auto,4.95,10,osrm,34
94,3700.0,92.0,1400,Auto,1237.06,1086,osrm,0
95,7370.0,220.0,1400,Auto,13.36,18,osrm,4
97,9800.0,172.0,1400,Auto,1237.06,1086,osrm,0
98,2400.0,69.0,1400,Auto,1237.06,1086,osrm,0
99,3000.0,100.0,1400,Auto,0.85,3,osrm,40
100,4650.0,100.0,1400,Auto,10.74,16,osrm,9
101,8500.0,200.0,1400,Auto,1237.06,1086,osrm,0
103,5160.0,135.0,1400,Auto,1237.06,1086,osrm,0
104,5780.0,125.0,1400,Auto,10.14,13,osrm,37
105,3790.0,100.0,1400,Auto,1237.06,1086,osrm,0
106,2900.0,71.0,1400,Auto,2.16,5,osrm,38
107,6800.0,154.0,1400,Auto,1237.06,1086,osrm,0
108,4380.0,86.0,1400,Auto,1237.06,1086,osrm,0
109,2530.0,48.0,1400,Auto,1.06,3,osrm,33
110,2360.0,42.0,1400,Auto,10.46,15,osrm,36
112,2900.0,65.0,1400,Auto,1237.06,1086,osrm,0
113,2900.0,69.0,1400,Auto,4.29,9,osrm,47
114,2177.0,40.0,1400,Auto,11.0,16,osrm,1
115,9045.0,316.0,1400,Auto,1237.06,1086,osrm,0
116,2800.0,71.0,1400,Auto,5.77,10,osrm,39
117,3230.0,58.0,1400,Auto,11.31,16,osrm,2
118,7480.0,200.0,1400,Auto,1237.06,1086,osrm,0
122,2400.0,62.0,1400,Auto,5.04,10,osrm,33
123,3200.0,79.0,1400,Auto,2.23,5,osrm,36
124,7400.0,208.0,1400,Auto,3.43,7,osrm,38
125,1700.0,70.0,1400,Auto,2.43,6,osrm,46
126,2600.0,70.0,1400,Auto,1.9,5,osrm,43
127,3777.0,62.0,1400,Auto,3.02,7,osrm,31
128,2057.0,52.0,1400,Auto,2.94,6,osrm,34
129,3000.0,98.0,1400,Auto,2.27,5,osrm,41
130,2200.0,76.0,1400,Auto,2.03,5,osrm,34
131,900.0,54.0,1400,Auto,15.32,28,osrm,44
132,3100.0,64.0,1400,Auto,10.38,16,osrm,0
133,2200.0,55.0,1400,Auto,6.55,11,osrm,30
134,1800.0,61.0,1400,Auto,21.96,33,osrm,8
135,3100.0,67.0,1400,Auto,2.38,6,osrm,38
136,3100.0,63.0,1400,Auto,2.9,6,osrm,33
137,1300.0,31.0,1400,Auto,1.99,5,osrm,73
138,3000.0,114.0,1400,Auto,10.34,17,osrm,3
139,2350.0,60.0,1400,Auto,2.45,6,osrm,50
140,2750.0,46.0,1400,Auto,2.75,6,osrm,46
141,3550.0,124.0,1400,Auto,11.35,18,osrm,0
142,7480.0,300.0,1400,Auto,7.52,12,osrm,46
143,3850.0,60.0,1400,Auto,4.09,8,osrm,42
144,4000.0,100.0,1400,Auto,1237.06,1086,osrm,0
145,4450.0,150.0,1400,Auto,10.47,16,osrm,0
146,7000.0,265.0,1400,Auto,2.58,6,osrm,50
147,2400.0,82.0,1400,Auto,4.07,9,osrm,40
149,3850.0,45.0,1400,Auto,1.97,5,osrm,50
150,4500.0,60.0,1400,Auto,3.17,7,osrm,41
151,999.0,18.0,1400,Auto,10.28,16,osrm,45
152,1200.0,60.0,1400,Auto,13.19,20,osrm,50
153,2450.0,70.0,1400,Auto,5.38,10,osrm,48
154,1850.0,74.0,1400,Auto,4.41,9,osrm,46
155,1700.0,41.0,1400,Auto,6.14,11,osrm,36
156,2800.0,60.0,1400,Auto,2.84,6,osrm,38
157,2500.0,48.0,1400,Auto,2.57,6,osrm,44
158,2300.0,40.0,1400,Auto,2.85,6,osrm,45
159,3852.0,130.0,1400,Auto,10.57,17,osrm,7
160,2750.0,45.0,1400,Auto,2.7,7,osrm,45
161,2650.0,60.0,1400,Auto,2.62,6,osrm,49
162,3500.0,60.0,1400,Auto,2.08,5,osrm,48
163,4300.0,210.0,1400,Auto,10.43,16,osrm,10
164,3325.0,46.0,1400,Auto,2.79,6,osrm,40
165,4200.0,86.0,1400,Auto,3.22,7,osrm,46
166,9760.0,300.0,1400,Auto,2.81,6,osrm,49
167,5650.0,216.0,1400,Auto,2.02,5,osrm,38
168,6960.0,172.0,1400,Auto,6.82,11,osrm,41
171,3660.0,73.0,1400,Auto,3.11,7,osrm,40
172,2800.0,67.0,1400,Auto,2.66,6,osrm,49
173,2700.0,66.0,1400,Auto,2.34,5,osrm,39
174,2098.0,60.0,1400,Auto,6.17,11,osrm,39
175,6840.0,275.0,1400,Auto,9.98,16,osrm,0
176,3750.0,117.0,1400,Auto,2.93,7,osrm,31
177,2300.0,61.0,1400,Auto,2.21,5,osrm,41
178,2700.0,45.0,1400,Auto,4.1,8,osrm,50
180,2800.0,89.0,1400,Auto,2.57,6,osrm,45
181,3400.0,81.0,1400,Auto,3.02,7,osrm,40
183,6840.0,198.0,1400,Auto,3.91,8,osrm,31
184,8500.0,262.0,1400,Auto,9.56,15,osrm,40
185,2590.0,42.0,1400,Auto,2.86,6,osrm,35
186,2200.0,56.0,1400,Auto,4.32,9,osrm,49
188,3400.0,60.0,1400,Auto,3.06,7,osrm,43
190,2500.0,45.0,1400,Auto,2.42,6,osrm,44
192,6420.0,205.0,1400,Auto,10.11,16,osrm,0
193,3230.0,62.0,1400,Auto,2.59,6,osrm,39
195,5100.0,150.0,1400,Auto,1.81,4,osrm,38
196,3905.0,143.0,1400,Auto,12.3,22,osrm,0
197,2200.0,120.0,1400,Auto,10.86,18,osrm,5
199,2800.0,96.0,1400,Auto,6.26,9,osrm,43
200,2650.0,80.0,1400,Auto,5.82,9,osrm,32
201,4930.0,123.0,1400,Auto,1237.06,1086,osrm,0
202,2900.0,95.0,1400,Auto,2.61,6,osrm,49
203,2950.0,46.0,1400,Auto,2.97,7,osrm,47
204,4590.0,100.0,1400,Auto,1.75,4,osrm,42
205,2500.0,85.0,1400,Auto,10.46,16,osrm,8
207,3000.0,78.0,1400,Auto,1237.06,1086,osrm,0
208,4446.0,117.0,1400,Auto,2.37,5,osrm,49
209,5568.0,131.0,1400,Auto,2.57,6,osrm,50
210,5500.0,200.0,1400,Auto,18.89,26,osrm,7
211,3800.0,80.0,1400,Auto,11.96,19,osrm,0
212,3910.0,100.0,1400,Auto,10.27,16,osrm,3
213,4389.0,120.0,1400,Auto,1237.06,1086,osrm,0
214,3200.0,73.0,1400,Auto,4.07,8,osrm,37
215,2700.0,130.0,1400,Auto,5.89,10,osrm,40
216,3600.0,63.0,1400,Auto,2.55,6,osrm,45
218,3481.0,127.0,1400,Auto,7.28,12,osrm,38
219,4050.0,120.0,1400,Auto,2.98,6,osrm,32
220,2300.0,84.0,1400,Auto,7.08,11,osrm,50
221,6300.0,280.0,1400,Auto,2.95,7,osrm,40
222,8625.0,161.0,1400,Auto,3.07,6,osrm,38
223,4650.0,92.0,1400,Auto,11.92,16,osrm,4
224,4150.0,115.0,1400,Auto,10.58,17,osrm,0
225,8510.0,280.0,1400,Auto,11.13,18,osrm,0
227,6000.0,143.0,1400,Auto,2.96,7,osrm,33
228,3276.0,130.0,1400,Auto,10.14,16,osrm,0
230,9716.0,405.0,1400,Auto,10.9,16,osrm,0
231,3500.0,131.0,1400,Auto,7.23,12,osrm,48
232,3000.0,100.0,1400,Auto,11.64,16,osrm,0
233,2000.0,84.0,1400,Auto,5.62,11,osrm,47
234,1750.0,40.0,1400,Auto,12.81,18,osrm,2
235,2200.0,42.0,1400,Auto,11.2,16,osrm,0
236,1800.0,48.0,1400,Auto,5.06,11,osrm,36
237,3100.0,120.0,1400,Auto,1237.06,1086,osrm,0
238,8500.0,180.0,1400,Auto,1237.06,1086,osrm,0
239,3502.0,81.0,1400,Auto,2.95,7,osrm,38
241,3000.0,60.0,1400,Auto,1237.06,1086,osrm,0
242,4342.0,110.0,1400,Auto,1237.06,1086,osrm,0
244,4500.0,2500.0,1400,Auto,15.8,23,osrm,0
245,1250.0,38.0,1400,Auto,7.42,12,osrm,89
246,3430.0,60.0,1400,Auto,1237.06,1086,osrm,0
248,2200.0,70.0,1400,Auto,5.49,11,osrm,47
249,1500.0,153.0,1400,Auto,18.77,29,osrm,0
250,4500.0,2000.0,1400,Auto,12.27,17,osrm,6
251,5900.0,5000.0,1400,Auto,10.24,18,osrm,0
252,3900.0,1012.0,1400,Auto,22.28,33,osrm,7
253,3000.0,1012.0,1400,Auto,10.24,18,osrm,0
254,2200.0,1012.0,1400,Auto,1.97,5,osrm,34
255,6300.0,5000.0,1400,Auto,11.13,18,osrm,10
256,2900.0,3000.0,1400,Auto,23.41,40,osrm,0
257,1500.0,65.0,1400,Auto,5.09,10,osrm,48
258,1800.0,72.0,1400,Auto,5.69,12,osrm,37
259,2300.0,60.0,1400,Auto,6.52,11,osrm,37
260,2600.0,61.0,1400,Auto,1237.06,1086,osrm,0
261,5250.0,110.0,1400,Auto,11.51,16,osrm,0
262,1980.0,41.0,1400,Auto,10.49,14,osrm,44
263,3200.0,105.0,1400,Auto,0.93,3,osrm,37
264,4100.0,120.0,1400,Auto,1237.06,1086,osrm,0
265,4718.0,120.0,1400,Auto,1237.06,1086,osrm,0
266,4250.0,73.0,1400,Auto,1237.06,1086,osrm,0
267,2950.0,64.0,1400,Auto,10.87,17,osrm,7
268,3000.0,75.0,1400,Auto,1.95,5,osrm,47
269,3450.0,80.0,1400,Auto,1237.06,1086,osrm,0
270,2500.0,43.0,1400,Auto,10.12,15,osrm,44
271,2800.0,60.0,1400,Auto,4.62,9,osrm,36
272,4800.0,145.0,1400,Auto,1237.06,1086,osrm,0
273,3450.0,91.0,1400,Auto,1237.06,1086,osrm,0
274,2800.0,89.0,1400,Auto,11.16,16,osrm,0
275,2300.0,72.0,1400,Auto,1237.06,1086,osrm,0
276,2500.0,75.0,1400,Auto,1.38,4,osrm,42
277,1750.0,90.0,1400,Auto,6.18,10,osrm,37
278,3260.0,64.0,1400,Auto,1237.06,1086,osrm,0
279,4040.0,104.0,1400,Auto,1237.06,1086,osrm,0
280,4875.0,115.0,1400,Auto,1237.06,1086,osrm,0
281,4100.0,95.0,1400,Auto,1237.06,1086,osrm,0
282,3000.0,120.0,1400,Auto,14.94,25,osrm,0
283,3259.0,87.0,1400,Auto,1237.06,1086,osrm,0
284,2932.0,70.0,1400,Auto,4.72,10,osrm,31
285,1800.0,75.0,1400,Auto,2.9,6,osrm,32
286,1350.0,55.0,1400,Auto,9.29,17,osrm,35
287,2700.0,70.0,1400,Auto,1237.06,1086,osrm,0
288,4381.0,130.0,1400,Auto,4.99,10,osrm,36
289,3880.0,120.0,1400,Auto,9.48,13,osrm,46
290,2970.0,55.0,1400,Auto,1237.06,1086,osrm,0
291,4300.0,90.0,1400,Auto,1237.06,1086,osrm,0
292,2150.0,0.0,1400,Auto,1.91,5,osrm,36
293,4100.0,130.0,1400,Auto,1237.06,1086,osrm,0
294,2990.0,75.0,1400,Auto,1.25,3,osrm,32
295,2100.0,90.0,1400,Auto,4.46,10,osrm,43
296,2500.0,90.0,1400,Auto,1.59,4,osrm,42
297,7610.0,147.0,1400,Auto,1237.06,1086,osrm,0
298,2300.0,47.0,1400,Auto,1.14,3,osrm,34
299,3500.0,86.0,1400,Auto,2.06,5,osrm,38
300,2659.0,52.0,1400,Auto,1237.06,1086,osrm,0
301,2300.0,70.0,1400,Auto,6.37,11,osrm,33
302,3538.0,70.0,1400,Auto,1237.06,1086,osrm,0
303,4300.0,62.0,1400,Auto,1237.06,1086,osrm,0
304,2639.0,52.0,1400,Auto,1237.06,1086,osrm,0
305,3240.0,61.0,1400,Auto,1237.06,1086,osrm,0
306,2350.0,46.0,1400,Auto,5.14,10,osrm,46
307,4450.0,130.0,1400,Auto,1237.06,1086,osrm,0
308,5527.0,200.0,1400,Auto,1237.06,1086,osrm,0
309,2500.0,51.0,1400,Auto,10.11,13,osrm,46
310,4200.0,77.0,1400,Auto,1237.06,1086,osrm,0
311,2000.0,60.0,1400,Auto,6.79,10,osrm,35
312,4800.0,120.0,1400,Auto,10.55,15,osrm,37
313,2300.0,60.0,1400,Auto,11.4,16,osrm,0
314,3690.0,80.0,1400,Auto,1237.06,1086,osrm,0
315,2271.0,42.0,1400,Auto,10.88,14,osrm,49
316,2900.0,70.0,1400,Auto,1237.06,1086,osrm,0
317,2999.0,75.0,1400,Auto,1.8,4,osrm,48
318,1850.0,45.0,1400,Auto,10.21,13,osrm,46
319,3400.0,75.0,1400,Auto,1.85,4,osrm,38
320,2400.0,64.0,1400,Auto,10.0,15,osrm,40
321,2000.0,60.0,1400,Auto,10.13,14,osrm,33
322,3500.0,88.0,1400,Auto,1237.06,1086,osrm,0
323,3500.0,88.0,1400,Auto,11.17,16,osrm,0
324,2300.0,52.0,1400,Auto,2.13,5,osrm,49
325,4250.0,100.0,1400,Auto,1237.06,1086,osrm,0
326,3700.0,76.0,1400,Auto,1237.06,1086,osrm,0
327,2450.0,70.0,1400,Auto,12.99,17,osrm,0
328,4650.0,100.0,1400,Auto,1237.06,1086,osrm,0
329,2400.0,47.0,1400,Auto,10.76,16,osrm,0
330,2400.0,50.0,1400,Auto,4.6,9,osrm,32
332,2200.0,43.0,1400,Auto,10.96,16,osrm,0
333,3150.0,98.0,1400,Auto,1237.06,1086,osrm,0
334,3258.0,100.0,1400,Auto,1237.06,1086,osrm,0
335,3500.0,97.0,1400,Auto,1237.06,1086,osrm,0
336,6174.0,140.0,1400,Auto,1237.06,1086,osrm,0
337,2776.0,41.0,1400,Auto,1237.06,1086,osrm,0
338,4300.0,128.0,1400,Auto,1237.06,1086,osrm,0
339,1500.0,120.0,1400,Auto,14.37,21,osrm,9
340,2770.0,55.0,1400,Auto,1237.06,1086,osrm,0
341,2550.0,40.0,1400,Auto,10.62,16,osrm,3
342,2890.0,60.0,1400,Auto,1237.06,1086,osrm,0
